person,personLabel,Property27Label,Property28Label,Property29Label,Property30Label,Property31Label,Property32Label,Property33Label,Property34Label,Property35Label,Property36Label,Property37Label,Property38Label,Property39Label,Property40Label,Property41Label,Property42Label,Property43Label,Property44Label,Property45Label,Property46Label,Property47Label,Property48Label,Property49Label,Property50Label,Property51Label,Property52Label
http://www.wikidata.org/entity/Q12195251,Inshirah Moussa and Ibrahim Shaheen,,,,,,,,,,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12248057,Najm Abdulkarim,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12364647,Irja Aav,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12441610,Balasaheb Bharde,,,,,,,,,,,,Hindi,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q111264381,Mohammad Moinuddin Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q111692752,Ahmat Abderamane,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q111703574,Aerion Andrew Abney,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q111949092,Haruna Abdullahi,DJ AB,,,,,,,,,,,English,,,,black hair,48200,,,,,,,,,
http://www.wikidata.org/entity/Q111949092,Haruna Abdullahi,DJ AB,,,,,,,,,,,Nigerian Pidgin,,,,black hair,48200,,,,,,,,,
http://www.wikidata.org/entity/Q111949092,Haruna Abdullahi,DJ AB,,,,,,,,,,,Hausa,,,,black hair,48200,,,,,,,,,
http://www.wikidata.org/entity/Q111949092,Haruna Abdullahi,DJ AB,,,,,,,,,,,English,,,,black hair,30000000,,,,,,,,,
http://www.wikidata.org/entity/Q111949092,Haruna Abdullahi,DJ AB,,,,,,,,,,,Nigerian Pidgin,,,,black hair,30000000,,,,,,,,,
http://www.wikidata.org/entity/Q111949092,Haruna Abdullahi,DJ AB,,,,,,,,,,,Hausa,,,,black hair,30000000,,,,,,,,,
http://www.wikidata.org/entity/Q112083294,Billy Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q112613649,Starr Saphir,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q113204654,Betty Hahn Bernbaum,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q113564272,Yumin Abbadini,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q113579243,Robert Abban,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q113621688,Sunanda Rajendra Pawar,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q113621699,Bibhab Kumar Talukdar,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q113623446,Karim Abokahla,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q113662204,Dada Agonlinhossou Yèto Kandji,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q114237498,Jake Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q114736622,AbdulRahman Ado Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q115768788,Anabel Abarca,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q115961462,Nakedpastor,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q116033479,Poon Yuen Chung,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q116167416,Khurshidabonu Abduraufova,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q116179270,Steve Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q116438252,Claudio Abarca,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q116776061,Abdul Rahman Ayob,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q116815229,Timothy Didymus,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q116817340,Amen Aamir,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q116889962,Malik Ado-Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q116970765,Abdul Wali Kakar,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19609868,Chandra Shekhar Ghosh,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19840387,Shalini Mahtani,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19845456,Alberto Abalde,,,,,,,,,,,,,,Alberto Abalde Díaz,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19872456,Lucy Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19875878,Munjed Al Muderis,,,,,,,,,,,,English,,,,black hair,,,,,,,,,,
http://www.wikidata.org/entity/Q19882120,Asha Devi Aryanayakam,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19885373,Umaru Abdullahi,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q30131862,Rachid Deriche,,,,,,,,,,,,Kabyle,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q30689056,Walter J. Dodd,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q32962251,Rangu Souriya,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q33131125,Abdul Halim Saari,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q33133909,Lovely Abella,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q35133978,Somayeh Abbaspour,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q38803602,Fae Brauer,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q39079233,Khalid Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q41187142,Alejandro Abasolo,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q41249446,Martina Big,,,,,,,,,,,,German,,,,black hair,,,,,,,,,,
http://www.wikidata.org/entity/Q41249446,Martina Big,,,,,,,,,,,,English,,,,black hair,,,,,,,,,,
http://www.wikidata.org/entity/Q41505717,Rayane Aabid,,,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q41694028,Durreen Shahnaz,,,,,,,,,,,,Bengali,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1260743,Petar Lubarda,,,,,,,,,,,,Serbian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1279268,Gene Bilbrew,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1329543,Elinor Barker,,,,,,,,,,,,English,,,,,,track cycling,,,,,,,,
http://www.wikidata.org/entity/Q1333546,Thomas Bowdler,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1346111,John Claudius Loudon,,,,,,,,natural causes,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1356380,Marin Goleminov,,,,,,,,,violin,,,Bulgarian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1359409,Andrew Comiskey,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1361606,Juhani Aaltonen,,,,,,,,,saxophone,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1361606,Juhani Aaltonen,,,,,,,,,flute,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1361606,Juhani Aaltonen,,,,,,,,,tenor saxophone,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1399257,Sultan Sahak,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1422690,Tom Cole,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1469060,Faouzi Aaish,,,,,,,,,,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1469060,Faouzi Aaish,,,,,,,,,,,,Berber,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1496313,Gautama Maharishi,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1502530,Janez Bernik,,,,,,,,,,,,Slovene,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1526413,Konrad Abeltshauser,,,,,,,,,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1538067,Lam Chiu Ying,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1544865,Greg Abate,,,,,,,,,saxophone,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1544865,Greg Abate,,,,,,,,,flute,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1646226,Bobby Chacon,,,,,,,,natural causes,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1689541,Jindřich Fügner,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1697785,Johannes Joachim Theodor Krüger,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1700585,John J. Pettus,,,,,,,,natural causes,,,,English,,John Jones Pettus,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1712024,Julian Simon,,,,,,,,natural causes,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1714271,Justino Mota,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1739812,Nacer Abdellah,,,,,,,,,,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1739812,Nacer Abdellah,,,,,,,,,,,,Berber,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1777077,LaVon Mercer,,,,,,,,,,,,Hebrew,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1793936,Lisandro Abadie,,,,,,,,,voice,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1800076,Lars Monsen,,,,,,,,,,,,,,Lars Thorbjørn Monsen,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1801930,Fritz Aanes,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1805143,Anton de Franckenpoint,,,,,,,gigantism,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1872157,Louise Wilhelmine Holborn,,,,,,,,,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1872157,Louise Wilhelmine Holborn,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1891159,Paul Aussaresses,,,,,,,one-eyed,,,,,French,,Paul Louis Aussaresses,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1916765,Meelis Aasmäe,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1986987,Nicole Eisenman,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1987467,Simo Aalto,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2017930,Anicet Andrianantenaina,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2074890,Peter Fitzek,,,,,,,,,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2086325,Philip Ma,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2093874,Quinton Aaron,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2230840,Shamil Abbyasov,,,,,,,,,,,,,,,,,,long jump,,,,,,,,
http://www.wikidata.org/entity/Q2262668,Frank Aaen,,,,,,,,,,,,Danish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2407976,Bill Oddie,,,,,,,bipolar disorder,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2418612,Theodoros Antoniou,,,,,,,,,violin,,,Greek,,Θεόδωρος Αντωνίου,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2467092,Rashad Abdullayev,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2468239,Zaharia Stancu,,,,,,,,,,,,Romanian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2541675,Robin van Helsum,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2547969,Marjorie Wallace,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2570365,Les Stroud,,,,,,,,,harmonica,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2577752,William A. Purtell,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2582922,Reima Pietilä,,Kaleva Church,,,,,,,,,Raili Pietilä,,,Frans Reima Ilmari Pietilä,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2617461,Juan Manuel Abal Medina,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2620458,Obodas I,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2620733,John Kay,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2633299,Tom Neale,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2672515,Chandrakant Bakshi,,Paralysis,,,,,,,,,,Gujarati,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2680975,Hubert Eaton,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2705915,Tamara Abalde,,,,,,,,,,,,Spanish,,Tamara Abalde Díaz,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2750103,Michel Abitbol,,,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2750103,Michel Abitbol,,,,,,,,,,,,Hebrew,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2820145,Abaji,,,,,,,,,,,,Armenian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2840665,Alys Robi,,,,,,,,,voice,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2843612,Ammar Abd Rabbo,,,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2847031,André-François Bourbeau,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2850499,Anna Ford,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2856128,Cheri Honkala,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2916836,Azzam Azzam,,,,,,,,,,,,Hebrew,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2916836,Azzam Azzam,,,,,,,,,,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2959440,Charles Janet,,,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2959465,Charles Johnson Maynard,,Eggs of North American birds,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2959465,Charles Johnson Maynard,,A manual of North American butterflies,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2959465,Charles Johnson Maynard,,"Handbook of the sparrows, finches, etc. of New England",,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2965721,Christian de Boisredon,,,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2994838,Constancio C. Vigil,,El Gráfico,,,,,,,,,,Spanish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2994838,Constancio C. Vigil,,Billiken,,,,,,,,,,Spanish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2994838,Constancio C. Vigil,,Para Ti,,,,,,,,,,Spanish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3003050,Nabil Abidallah,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3012388,Allan Paivio,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3019911,Nayef bin Fawaaz Al Shaalan,,,,,,,,,,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3026184,Diane Ablonczy,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3028382,Dino Abbrescia,,,,,,,,,,,,Italian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3040105,Nadya Suleman,,,,,,,,,,,,English,Octomom,Nadya Denise Suleman,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3041098,Ronald Bailey,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3048632,Edward Niño Hernández,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3049131,Ecgbert,,,,,,,,,,,,Latin,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3058960,Esther Dang,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3081850,Francisco García Escalero,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3101774,Georges Montandon,,,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3121502,Guy Abeille,,,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3123716,Gérard Abiton,,,,,,,,,guitar,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3139446,Holmes Rolston III,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3177150,Michael Novak,,,,,,,,natural causes,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3267764,Michelle Wai,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3272053,Saeid Abdevali,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3318288,Mohamed Abbou,,,,,,,,,,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3318288,Mohamed Abbou,,,,,,,,,,,,Berber,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3318297,Mohamed Abbou,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5233029,David Dore,,,,,,,poliomyelitis,,,,,,,,,,,four skating,,,,,,,,
http://www.wikidata.org/entity/Q5243846,DeAnne Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5248157,Deborah Abela,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5261940,Derek Ellerman,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5262259,Derek Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5266440,Devaki Jain,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5269093,Dharam Ablashi,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5277808,Dimuthu Bandara Abayakoon,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5293564,Don Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5294552,Donald J. Boudreaux,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5316063,Dupsy Abiola,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5346469,Edwin Grozier,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5362739,Elizabeth Eyre,Elizabeth Eyre is a Pseudonym of Jill Staynes,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5366851,Elmo Roper,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5375312,Encarna Abad,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5393344,Ernest John Bartlett Allen,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5416656,Evenius,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5481685,Francis Lathrop,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5493236,François de Loys,,,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5516152,Gabe Dunn,,,,,,,,,,,Allison Raskin,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5524340,Garth Drabinsky,,,,,,,poliomyelitis,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5538683,George Dupre,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5541423,George Kourounis,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5543527,George Poyser,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5546903,Georges Tamer,,,,,,,poliomyelitis,,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5546903,Georges Tamer,,,,,,,poliomyelitis,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5606522,Gregg Easterbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5611521,Grover Cleveland Bergdoll,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5628034,H. A. I. Goonetileke,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5638806,Hagoth,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5646487,Hamza Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5664155,Harriet Hemings,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5669540,Harry Hartz,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5679524,Hassan Abbas,,,,,,,,,,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5723051,Henry Hite,,,,,,,gigantism,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5725551,Henry Martyn Noel,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5751049,Carlos Montes Cisternas,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5757859,Yossi Ghinsberg,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5772380,Hisashi Abe,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5788711,Iván Moreira,,,,,,,,,,,,Spanish,,Iván Alejandro Moreira Barros,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5813551,Doris Benegas,,,,,,,,natural causes,,,,Spanish,,Doris Benegas Haddad,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5875284,Hoc Phi,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5875912,Hoda Abdel-Hamid,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5932855,Hossein Abedini,,,,,,,,,,,,Persian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5947500,Mariann Aalda,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5963027,Hámundr,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5989545,Idrak Abbasov,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6086752,Israel A. Smith,,,,,,,,accidental death,,,,English,,Israel Alexander Smith,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6114509,Ruth Abernethy,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6123338,Jai Abberton,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6136520,James I. McCord,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6143511,Kurt Abbott,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6145336,James Wesley Rawles,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6150067,Jan Todd,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6165298,William Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6166483,Washington Abdala,Turco,,,,,,,,,,,Spanish,,Manuel Juan Washington Abdala Remerciari,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6177067,Jemal Abdu,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6202206,Jing Abalos,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6203549,Jiz Lee,,,,,,,,,,,,English,,,,black hair,,,,,,,,,,
http://www.wikidata.org/entity/Q6218046,John Abe,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6233487,John Flower,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6242798,John Kendrew,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6245512,John Luke Gallup,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6252744,John Phelps,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6253526,John Pugsley,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6260770,John Threat,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6276345,Jordan Aboki,,,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6282594,Joseph Dennie,,,,,,,,natural causes,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6359570,Kamran Abbasi,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6370536,Karim Abdul,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6376685,Kathleen Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6377435,Katie Flynn,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6381341,Mark Kirton,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6390787,Kenneth W. Royce,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6429748,Konrad Reuland,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6437532,Krishnammal Jagannathan,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6491460,Lars Eighner,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6498596,Laura Abbot,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6505883,Lazarre Seymour Simckes,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6516265,Leela Roy,,,,,,,,,,,,Hindi,,,,,,,,,,,,,,
